Id	Jacket	Title	Artist	Game Version	Category	Dx Version	Difficulty Id	International	Locked	Uni	Uni+	Fes	Fes+	Power	Tech	Intelligence	Stamina	Trills	Spins	Search Tags
508	https://maimaidx-eng.com/maimai-mobile/img/Music/118a606730c3ff82.png	BETTER CHOICE	Jimmy Weckl feat.高貴みな	16	2	1	4	1	0	9.7	9.7	9.7	9.7							better choice, jimmy weckl featkkimina, BETTER CHOICE, Jimmy Weckl feat.高貴みな
508	https://maimaidx-eng.com/maimai-mobile/img/Music/118a606730c3ff82.png	BETTER CHOICE	Jimmy Weckl feat.高貴みな	16	2	1	8	1	0	12.9	12.9	12.9	12.9							better choice, jimmy weckl featkkimina, BETTER CHOICE, Jimmy Weckl feat.高貴みな
509	https://maimaidx-eng.com/maimai-mobile/img/Music/11db059774cf5254.png	Get Happy	Jimmy Weckl	4	2	1	1	1	0	5.0	5.0	5.0	5.0							get happy, jimmy weckl, Get Happy, Jimmy Weckl
509	https://maimaidx-eng.com/maimai-mobile/img/Music/11db059774cf5254.png	Get Happy	Jimmy Weckl	4	2	1	2	1	0	7.0	7.0	7.0	7.0							get happy, jimmy weckl, Get Happy, Jimmy Weckl
509	https://maimaidx-eng.com/maimai-mobile/img/Music/11db059774cf5254.png	Get Happy	Jimmy Weckl	4	2	1	4	1	0	12.9	12.9	12.9	12.9							get happy, jimmy weckl, Get Happy, Jimmy Weckl
509	https://maimaidx-eng.com/maimai-mobile/img/Music/11db059774cf5254.png	Get Happy	Jimmy Weckl	4	2	1	8	1	0	13.5	13.8	13.8	13.8							get happy, jimmy weckl, Get Happy, Jimmy Weckl
510	https://maimaidx-eng.com/maimai-mobile/img/Music/b9f9c95d02592f5c.png	System “Z”	Jimmy Weckl	4	2	1	1	1	0	5.0	5.0	5.0	5.0							system z, jimmy weckl, System “Z”, Jimmy Weckl
510	https://maimaidx-eng.com/maimai-mobile/img/Music/b9f9c95d02592f5c.png	System “Z”	Jimmy Weckl	4	2	1	2	1	0	8.0	8.0	8.0	8.0							system z, jimmy weckl, System “Z”, Jimmy Weckl
510	https://maimaidx-eng.com/maimai-mobile/img/Music/b9f9c95d02592f5c.png	System “Z”	Jimmy Weckl	4	2	1	4	1	0	12.0	12.0	12.0	12.0							system z, jimmy weckl, System “Z”, Jimmy Weckl
510	https://maimaidx-eng.com/maimai-mobile/img/Music/b9f9c95d02592f5c.png	System “Z”	Jimmy Weckl	4	2	1	8	1	0	14.0	14.0	14.0	14.0							system z, jimmy weckl, System “Z”, Jimmy Weckl
510	https://maimaidx-eng.com/maimai-mobile/img/Music/b9f9c95d02592f5c.png	System “Z”	Jimmy Weckl	4	2	1	16	1	0	14.0	14.0	14.0	14.0							system z, jimmy weckl, System “Z”, Jimmy Weckl
511	https://maimaidx-eng.com/maimai-mobile/img/Music/d5f50f1f3dc4f4d0.png	ユビキリ	山根ミチル	512	2	1	1	1	0	4.0	4.0	4.0	4.0							yubikiri, yamanemichiru, ユビキリ, 山根ミチル
511	https://maimaidx-eng.com/maimai-mobile/img/Music/d5f50f1f3dc4f4d0.png	ユビキリ	山根ミチル	512	2	1	2	1	0	7.0	7.0	7.0	7.0							yubikiri, yamanemichiru, ユビキリ, 山根ミチル
511	https://maimaidx-eng.com/maimai-mobile/img/Music/d5f50f1f3dc4f4d0.png	ユビキリ	山根ミチル	512	2	1	4	1	0	10.7	10.7	10.7	10.7							yubikiri, yamanemichiru, ユビキリ, 山根ミチル
511	https://maimaidx-eng.com/maimai-mobile/img/Music/d5f50f1f3dc4f4d0.png	ユビキリ	山根ミチル	512	2	1	8	1	0	13.0	13.3	13.3	13.3							yubikiri, yamanemichiru, ユビキリ, 山根ミチル
512	https://maimaidx-eng.com/maimai-mobile/img/Music/4f5af85242e1b088.png	火炎地獄	山根ミチル	8	2	1	1	1	0	5.0	5.0	5.0	5.0							kaenjigoku, yamanemichiru, 火炎地獄, 山根ミチル
512	https://maimaidx-eng.com/maimai-mobile/img/Music/4f5af85242e1b088.png	火炎地獄	山根ミチル	8	2	1	2	1	0	8.0	8.0	8.0	8.0							kaenjigoku, yamanemichiru, 火炎地獄, 山根ミチル
512	https://maimaidx-eng.com/maimai-mobile/img/Music/4f5af85242e1b088.png	火炎地獄	山根ミチル	8	2	1	4	1	0	11.0	11.0	11.0	11.0							kaenjigoku, yamanemichiru, 火炎地獄, 山根ミチル
512	https://maimaidx-eng.com/maimai-mobile/img/Music/4f5af85242e1b088.png	火炎地獄	山根ミチル	8	2	1	8	1	0	13.8	13.8	13.8	13.8		1					kaenjigoku, yamanemichiru, 火炎地獄, 山根ミチル
513	https://maimaidx-eng.com/maimai-mobile/img/Music/94647b34168e743e.png	Danza zandA	福山光晴	8	2	1	1	1	0	4.0	4.0	4.0	4.0							danza zanda, fukuyamamitsuharu, Danza zandA, 福山光晴
513	https://maimaidx-eng.com/maimai-mobile/img/Music/94647b34168e743e.png	Danza zandA	福山光晴	8	2	1	2	1	0	7.0	7.0	7.0	7.0							danza zanda, fukuyamamitsuharu, Danza zandA, 福山光晴
513	https://maimaidx-eng.com/maimai-mobile/img/Music/94647b34168e743e.png	Danza zandA	福山光晴	8	2	1	4	1	0	9.7	9.7	9.7	9.7							danza zanda, fukuyamamitsuharu, Danza zandA, 福山光晴
513	https://maimaidx-eng.com/maimai-mobile/img/Music/94647b34168e743e.png	Danza zandA	福山光晴	8	2	1	8	1	0	13.4	13.4	13.4	13.4							danza zanda, fukuyamamitsuharu, Danza zandA, 福山光晴
513	https://maimaidx-eng.com/maimai-mobile/img/Music/94647b34168e743e.png	Danza zandA	福山光晴	8	2	1	16	1	0	13.0	13.5	13.5	13.5							danza zanda, fukuyamamitsuharu, Danza zandA, 福山光晴
514	https://maimaidx-eng.com/maimai-mobile/img/Music/e1fa4c7cb49a9a84.png	planet dancer	樽木栄一郎	16	2	1	1	1	0	5.0	5.0	5.0	5.0							planet dancer, tarukieiichir, planet dancer, 樽木栄一郎
514	https://maimaidx-eng.com/maimai-mobile/img/Music/e1fa4c7cb49a9a84.png	planet dancer	樽木栄一郎	16	2	1	2	1	0	7.0	7.0	7.0	7.0							planet dancer, tarukieiichir, planet dancer, 樽木栄一郎
514	https://maimaidx-eng.com/maimai-mobile/img/Music/e1fa4c7cb49a9a84.png	planet dancer	樽木栄一郎	16	2	1	4	1	0	10.0	10.0	10.0	10.0							planet dancer, tarukieiichir, planet dancer, 樽木栄一郎
514	https://maimaidx-eng.com/maimai-mobile/img/Music/e1fa4c7cb49a9a84.png	planet dancer	樽木栄一郎	16	2	1	8	1	0	12.7	13.2	13.2	13.2			1				planet dancer, tarukieiichir, planet dancer, 樽木栄一郎
514	https://maimaidx-eng.com/maimai-mobile/img/Music/e1fa4c7cb49a9a84.png	planet dancer	樽木栄一郎	16	2	1	16	1	0	13.2	13.5	13.5	13.7							planet dancer, tarukieiichir, planet dancer, 樽木栄一郎
515	https://maimaidx-eng.com/maimai-mobile/img/Music/5704ab871a0f61c3.png	ナミダと流星	芳川よしの	32	2	1	1	1	0	5.0	5.0	5.0	5.0							namidatorysei, yoshikawayoshino, ナミダと流星, 芳川よしの
515	https://maimaidx-eng.com/maimai-mobile/img/Music/5704ab871a0f61c3.png	ナミダと流星	芳川よしの	32	2	1	2	1	0	7.0	7.0	7.0	7.0							namidatorysei, yoshikawayoshino, ナミダと流星, 芳川よしの
515	https://maimaidx-eng.com/maimai-mobile/img/Music/5704ab871a0f61c3.png	ナミダと流星	芳川よしの	32	2	1	4	1	0	9.7	9.7	9.7	9.7							namidatorysei, yoshikawayoshino, ナミダと流星, 芳川よしの
515	https://maimaidx-eng.com/maimai-mobile/img/Music/5704ab871a0f61c3.png	ナミダと流星	芳川よしの	32	2	1	8	1	0	12.5	12.5	12.5	12.5							namidatorysei, yoshikawayoshino, ナミダと流星, 芳川よしの
516	https://maimaidx-eng.com/maimai-mobile/img/Music/242be907a6d59e16.png	ピーマンたべたら	カタオカツグミ	16	2	1	1	1	0	5.0	5.0	5.0	5.0							pmantabetara, kataokatsugumi, ピーマンたべたら, カタオカツグミ
516	https://maimaidx-eng.com/maimai-mobile/img/Music/242be907a6d59e16.png	ピーマンたべたら	カタオカツグミ	16	2	1	2	1	0	6.0	6.0	6.0	6.0							pmantabetara, kataokatsugumi, ピーマンたべたら, カタオカツグミ
516	https://maimaidx-eng.com/maimai-mobile/img/Music/242be907a6d59e16.png	ピーマンたべたら	カタオカツグミ	16	2	1	4	1	0	10.0	10.0	10.0	10.0							pmantabetara, kataokatsugumi, ピーマンたべたら, カタオカツグミ
516	https://maimaidx-eng.com/maimai-mobile/img/Music/242be907a6d59e16.png	ピーマンたべたら	カタオカツグミ	16	2	1	8	1	0	13.2	13.5	13.7	13.7							pmantabetara, kataokatsugumi, ピーマンたべたら, カタオカツグミ
517	https://maimaidx-eng.com/maimai-mobile/img/Music/e133ba6602be1ed9.png	maimaiちゃんのテーマ	YMCK	2	2	1	1	1	0	4.0	4.0	4.0	4.0							maimaichannotma, ymck, maimaiちゃんのテーマ, YMCK
517	https://maimaidx-eng.com/maimai-mobile/img/Music/e133ba6602be1ed9.png	maimaiちゃんのテーマ	YMCK	2	2	1	2	1	0	6.0	6.0	6.0	6.0							maimaichannotma, ymck, maimaiちゃんのテーマ, YMCK
517	https://maimaidx-eng.com/maimai-mobile/img/Music/e133ba6602be1ed9.png	maimaiちゃんのテーマ	YMCK	2	2	1	4	1	0	8.0	8.0	8.0	8.0							maimaichannotma, ymck, maimaiちゃんのテーマ, YMCK
517	https://maimaidx-eng.com/maimai-mobile/img/Music/e133ba6602be1ed9.png	maimaiちゃんのテーマ	YMCK	2	2	1	8	1	0	11.7	11.7	11.7	11.7							maimaichannotma, ymck, maimaiちゃんのテーマ, YMCK
518	https://maimaidx-eng.com/maimai-mobile/img/Music/98b32bbc7a3635da.png	Pixel Voyage	YMCK	4	2	1	1	1	0	3.0	3.0	3.0	3.0							pixel voyage, ymck, Pixel Voyage, YMCK
518	https://maimaidx-eng.com/maimai-mobile/img/Music/98b32bbc7a3635da.png	Pixel Voyage	YMCK	4	2	1	2	1	0	6.0	6.0	6.0	6.0							pixel voyage, ymck, Pixel Voyage, YMCK
518	https://maimaidx-eng.com/maimai-mobile/img/Music/98b32bbc7a3635da.png	Pixel Voyage	YMCK	4	2	1	4	1	0	8.7	8.7	8.7	8.7							pixel voyage, ymck, Pixel Voyage, YMCK
518	https://maimaidx-eng.com/maimai-mobile/img/Music/98b32bbc7a3635da.png	Pixel Voyage	YMCK	4	2	1	8	1	0	12.0	12.0	12.0	12.0							pixel voyage, ymck, Pixel Voyage, YMCK
519	https://maimaidx-eng.com/maimai-mobile/img/Music/1610aea48e042a78.png	maiム・maiム feat.週刊少年マガジン	にしもと先生、タクマ、どんちゃん「ちょっと盛りました。」	4	2	1	1	1	0	4.0	4.0	4.0	4.0							maimumaimu featshkanshnenmagajin, nishimotosensei,takuma,donchanchottomorimashita, maiム・maiム feat.週刊少年マガジン, にしもと先生、タクマ、どんちゃん「ちょっと盛りました。」
519	https://maimaidx-eng.com/maimai-mobile/img/Music/1610aea48e042a78.png	maiム・maiム feat.週刊少年マガジン	にしもと先生、タクマ、どんちゃん「ちょっと盛りました。」	4	2	1	2	1	0	6.0	6.0	6.0	6.0							maimumaimu featshkanshnenmagajin, nishimotosensei,takuma,donchanchottomorimashita, maiム・maiム feat.週刊少年マガジン, にしもと先生、タクマ、どんちゃん「ちょっと盛りました。」
519	https://maimaidx-eng.com/maimai-mobile/img/Music/1610aea48e042a78.png	maiム・maiム feat.週刊少年マガジン	にしもと先生、タクマ、どんちゃん「ちょっと盛りました。」	4	2	1	4	1	0	10.0	10.0	10.0	10.0							maimumaimu featshkanshnenmagajin, nishimotosensei,takuma,donchanchottomorimashita, maiム・maiム feat.週刊少年マガジン, にしもと先生、タクマ、どんちゃん「ちょっと盛りました。」
519	https://maimaidx-eng.com/maimai-mobile/img/Music/1610aea48e042a78.png	maiム・maiム feat.週刊少年マガジン	にしもと先生、タクマ、どんちゃん「ちょっと盛りました。」	4	2	1	8	1	0	12.7	13.2	13.2	13.2		1	1				maimumaimu featshkanshnenmagajin, nishimotosensei,takuma,donchanchottomorimashita, maiム・maiム feat.週刊少年マガジン, にしもと先生、タクマ、どんちゃん「ちょっと盛りました。」
520	https://maimaidx-eng.com/maimai-mobile/img/Music/f671bf7482912046.png	タカハせ！名人マン	ビートまりお + ARM feat. 高橋名人	8	2	1	1	1	0	4.0	4.0	4.0	4.0							takahasemeijinman, btomario  arm feat takahashimeijin, タカハせ！名人マン, ビートまりお + ARM feat. 高橋名人
520	https://maimaidx-eng.com/maimai-mobile/img/Music/f671bf7482912046.png	タカハせ！名人マン	ビートまりお + ARM feat. 高橋名人	8	2	1	2	1	0	6.0	6.0	6.0	6.0							takahasemeijinman, btomario  arm feat takahashimeijin, タカハせ！名人マン, ビートまりお + ARM feat. 高橋名人
520	https://maimaidx-eng.com/maimai-mobile/img/Music/f671bf7482912046.png	タカハせ！名人マン	ビートまりお + ARM feat. 高橋名人	8	2	1	4	1	0	8.7	8.7	8.7	8.7							takahasemeijinman, btomario  arm feat takahashimeijin, タカハせ！名人マン, ビートまりお + ARM feat. 高橋名人
520	https://maimaidx-eng.com/maimai-mobile/img/Music/f671bf7482912046.png	タカハせ！名人マン	ビートまりお + ARM feat. 高橋名人	8	2	1	8	1	0	13.2	13.5	13.5	13.5		1					takahasemeijinman, btomario  arm feat takahashimeijin, タカハせ！名人マン, ビートまりお + ARM feat. 高橋名人
521	https://maimaidx-eng.com/maimai-mobile/img/Music/13c3b84c3a9f754f.png	みんなのマイマイマー	ビートまりお(COOL＆CREATE)+ ARM(IOSYS)	4	2	1	1	1	0	4.0	4.0	4.0	4.0							minnanomaimaim, btomariocoolcreate armiosys, みんなのマイマイマー, ビートまりお(COOL＆CREATE)+ ARM(IOSYS)
521	https://maimaidx-eng.com/maimai-mobile/img/Music/13c3b84c3a9f754f.png	みんなのマイマイマー	ビートまりお(COOL＆CREATE)+ ARM(IOSYS)	4	2	1	2	1	0	7.7	7.7	7.7	7.7							minnanomaimaim, btomariocoolcreate armiosys, みんなのマイマイマー, ビートまりお(COOL＆CREATE)+ ARM(IOSYS)
521	https://maimaidx-eng.com/maimai-mobile/img/Music/13c3b84c3a9f754f.png	みんなのマイマイマー	ビートまりお(COOL＆CREATE)+ ARM(IOSYS)	4	2	1	4	1	0	10.0	10.0	10.0	10.0							minnanomaimaim, btomariocoolcreate armiosys, みんなのマイマイマー, ビートまりお(COOL＆CREATE)+ ARM(IOSYS)
521	https://maimaidx-eng.com/maimai-mobile/img/Music/13c3b84c3a9f754f.png	みんなのマイマイマー	ビートまりお(COOL＆CREATE)+ ARM(IOSYS)	4	2	1	8	1	0	13.1	13.4	13.7	13.7							minnanomaimaim, btomariocoolcreate armiosys, みんなのマイマイマー, ビートまりお(COOL＆CREATE)+ ARM(IOSYS)
522	https://maimaidx-eng.com/maimai-mobile/img/Music/3671233295ca7a09.png	welcome to maimai!! with マイマイマー	Hiro feat.越田Rute隆人&ビートまりお	32	2	1	1	1	0	5.0	5.0	5.0	5.0							welcome to maimai with maimaim, hiro featkoshidarutetakahitobtomario, welcome to maimai!! with マイマイマー, Hiro feat.越田Rute隆人&ビートまりお
522	https://maimaidx-eng.com/maimai-mobile/img/Music/3671233295ca7a09.png	welcome to maimai!! with マイマイマー	Hiro feat.越田Rute隆人&ビートまりお	32	2	1	2	1	0	7.0	7.0	7.0	7.0							welcome to maimai with maimaim, hiro featkoshidarutetakahitobtomario, welcome to maimai!! with マイマイマー, Hiro feat.越田Rute隆人&ビートまりお
522	https://maimaidx-eng.com/maimai-mobile/img/Music/3671233295ca7a09.png	welcome to maimai!! with マイマイマー	Hiro feat.越田Rute隆人&ビートまりお	32	2	1	4	1	0	8.7	8.7	8.7	8.7							welcome to maimai with maimaim, hiro featkoshidarutetakahitobtomario, welcome to maimai!! with マイマイマー, Hiro feat.越田Rute隆人&ビートまりお
522	https://maimaidx-eng.com/maimai-mobile/img/Music/3671233295ca7a09.png	welcome to maimai!! with マイマイマー	Hiro feat.越田Rute隆人&ビートまりお	32	2	1	8	1	0	13.0	13.0	13.0	13.0							welcome to maimai with maimaim, hiro featkoshidarutetakahitobtomario, welcome to maimai!! with マイマイマー, Hiro feat.越田Rute隆人&ビートまりお
523	https://maimaidx-eng.com/maimai-mobile/img/Music/eaccafed32ffe317.png	ぐるぐるWASH！コインランドリー・ディスコ	D.watt(IOSYS)feat.ちよこ	8	2	1	1	1	0	4.0	4.0	4.0	4.0							guruguruwashkoinrandordisuko, dwattiosysfeatchiyoko, ぐるぐるWASH！コインランドリー・ディスコ, D.watt(IOSYS)feat.ちよこ
523	https://maimaidx-eng.com/maimai-mobile/img/Music/eaccafed32ffe317.png	ぐるぐるWASH！コインランドリー・ディスコ	D.watt(IOSYS)feat.ちよこ	8	2	1	2	1	0	6.0	6.0	6.0	6.0							guruguruwashkoinrandordisuko, dwattiosysfeatchiyoko, ぐるぐるWASH！コインランドリー・ディスコ, D.watt(IOSYS)feat.ちよこ
523	https://maimaidx-eng.com/maimai-mobile/img/Music/eaccafed32ffe317.png	ぐるぐるWASH！コインランドリー・ディスコ	D.watt(IOSYS)feat.ちよこ	8	2	1	4	1	0	8.7	8.7	8.7	8.7							guruguruwashkoinrandordisuko, dwattiosysfeatchiyoko, ぐるぐるWASH！コインランドリー・ディスコ, D.watt(IOSYS)feat.ちよこ
523	https://maimaidx-eng.com/maimai-mobile/img/Music/eaccafed32ffe317.png	ぐるぐるWASH！コインランドリー・ディスコ	D.watt(IOSYS)feat.ちよこ	8	2	1	8	1	0	11.7	11.7	11.7	11.7							guruguruwashkoinrandordisuko, dwattiosysfeatchiyoko, ぐるぐるWASH！コインランドリー・ディスコ, D.watt(IOSYS)feat.ちよこ
524	https://maimaidx-eng.com/maimai-mobile/img/Music/9c2ec21fc9eb6a08.png	Sweets×Sweets	Team-D	1	2	1	1	1	0	5.0	5.0	5.0	5.0							sweetssweets, teamd, Sweets×Sweets, Team-D
524	https://maimaidx-eng.com/maimai-mobile/img/Music/9c2ec21fc9eb6a08.png	Sweets×Sweets	Team-D	1	2	1	2	1	0	6.0	6.0	6.0	6.0							sweetssweets, teamd, Sweets×Sweets, Team-D
524	https://maimaidx-eng.com/maimai-mobile/img/Music/9c2ec21fc9eb6a08.png	Sweets×Sweets	Team-D	1	2	1	4	1	0	8.0	8.0	8.0	8.0							sweetssweets, teamd, Sweets×Sweets, Team-D
524	https://maimaidx-eng.com/maimai-mobile/img/Music/9c2ec21fc9eb6a08.png	Sweets×Sweets	Team-D	1	2	1	8	1	0	10.7	10.7	10.7	10.7							sweetssweets, teamd, Sweets×Sweets, Team-D
525	https://maimaidx-eng.com/maimai-mobile/img/Music/4790ce1143cd00b8.png	虹と太陽	GOSH/manami	1	2	1	1	1	0	5.0	5.0	5.0	5.0							nijitotaiy, goshmanami, 虹と太陽, GOSH/manami
525	https://maimaidx-eng.com/maimai-mobile/img/Music/4790ce1143cd00b8.png	虹と太陽	GOSH/manami	1	2	1	2	1	0	7.0	7.0	7.0	7.0							nijitotaiy, goshmanami, 虹と太陽, GOSH/manami
525	https://maimaidx-eng.com/maimai-mobile/img/Music/4790ce1143cd00b8.png	虹と太陽	GOSH/manami	1	2	1	4	1	0	9.7	9.7	9.7	9.7							nijitotaiy, goshmanami, 虹と太陽, GOSH/manami
525	https://maimaidx-eng.com/maimai-mobile/img/Music/4790ce1143cd00b8.png	虹と太陽	GOSH/manami	1	2	1	8	1	0	12.0	12.0	12.0	12.0							nijitotaiy, goshmanami, 虹と太陽, GOSH/manami
526	https://maimaidx-eng.com/maimai-mobile/img/Music/324889241d4d12cf.png	Color My World	GOSH/クラシック「悲愴」	1	2	1	1	1	0	4.0	4.0	4.0	4.0							color my world, goshkurashikkuhis, Color My World, GOSH/クラシック「悲愴」
526	https://maimaidx-eng.com/maimai-mobile/img/Music/324889241d4d12cf.png	Color My World	GOSH/クラシック「悲愴」	1	2	1	2	1	0	6.0	6.0	6.0	6.0							color my world, goshkurashikkuhis, Color My World, GOSH/クラシック「悲愴」
526	https://maimaidx-eng.com/maimai-mobile/img/Music/324889241d4d12cf.png	Color My World	GOSH/クラシック「悲愴」	1	2	1	4	1	0	8.7	8.7	8.7	8.7							color my world, goshkurashikkuhis, Color My World, GOSH/クラシック「悲愴」
526	https://maimaidx-eng.com/maimai-mobile/img/Music/324889241d4d12cf.png	Color My World	GOSH/クラシック「悲愴」	1	2	1	8	1	0	11.7	11.7	11.7	11.7							color my world, goshkurashikkuhis, Color My World, GOSH/クラシック「悲愴」
527	https://maimaidx-eng.com/maimai-mobile/img/Music/c7cfd8a91e0436ac.png	True Love Song	Kai/クラシック「G線上のアリア」	1	2	1	1	1	0	4.0	4.0	4.0	4.0							true love song, kaikurashikkugsenjnoaria, True Love Song, Kai/クラシック「G線上のアリア」
527	https://maimaidx-eng.com/maimai-mobile/img/Music/c7cfd8a91e0436ac.png	True Love Song	Kai/クラシック「G線上のアリア」	1	2	1	2	1	0	6.0	6.0	6.0	6.0							true love song, kaikurashikkugsenjnoaria, True Love Song, Kai/クラシック「G線上のアリア」
527	https://maimaidx-eng.com/maimai-mobile/img/Music/c7cfd8a91e0436ac.png	True Love Song	Kai/クラシック「G線上のアリア」	1	2	1	4	1	0	9.0	9.0	9.0	9.0							true love song, kaikurashikkugsenjnoaria, True Love Song, Kai/クラシック「G線上のアリア」
527	https://maimaidx-eng.com/maimai-mobile/img/Music/c7cfd8a91e0436ac.png	True Love Song	Kai/クラシック「G線上のアリア」	1	2	1	8	1	0	12.4	12.4	12.4	12.4							true love song, kaikurashikkugsenjnoaria, True Love Song, Kai/クラシック「G線上のアリア」
528	https://maimaidx-eng.com/maimai-mobile/img/Music/50c1e16531d2c478.png	ソーラン☆節	光吉猛修	2	2	1	1	1	0	5.0	5.0	5.0	5.0							sranfushi, mitsuyoshimosamu, ソーラン☆節, 光吉猛修
528	https://maimaidx-eng.com/maimai-mobile/img/Music/50c1e16531d2c478.png	ソーラン☆節	光吉猛修	2	2	1	2	1	0	7.0	7.0	7.0	7.0							sranfushi, mitsuyoshimosamu, ソーラン☆節, 光吉猛修
528	https://maimaidx-eng.com/maimai-mobile/img/Music/50c1e16531d2c478.png	ソーラン☆節	光吉猛修	2	2	1	4	1	0	10.0	10.0	10.0	10.0							sranfushi, mitsuyoshimosamu, ソーラン☆節, 光吉猛修
528	https://maimaidx-eng.com/maimai-mobile/img/Music/50c1e16531d2c478.png	ソーラン☆節	光吉猛修	2	2	1	8	1	0	13.0	13.3	13.3	13.4							sranfushi, mitsuyoshimosamu, ソーラン☆節, 光吉猛修
529	https://maimaidx-eng.com/maimai-mobile/img/Music/a3c48c499abf548a.png	おても☆Yan	光吉猛修	16	2	1	1	1	0	4.0	4.0	4.0	4.0							otemoyan, mitsuyoshimosamu, おても☆Yan, 光吉猛修
529	https://maimaidx-eng.com/maimai-mobile/img/Music/a3c48c499abf548a.png	おても☆Yan	光吉猛修	16	2	1	2	1	0	6.0	6.0	6.0	6.0							otemoyan, mitsuyoshimosamu, おても☆Yan, 光吉猛修
529	https://maimaidx-eng.com/maimai-mobile/img/Music/a3c48c499abf548a.png	おても☆Yan	光吉猛修	16	2	1	4	1	0	9.0	9.0	9.0	9.0							otemoyan, mitsuyoshimosamu, おても☆Yan, 光吉猛修
529	https://maimaidx-eng.com/maimai-mobile/img/Music/a3c48c499abf548a.png	おても☆Yan	光吉猛修	16	2	1	8	1	0	12.0	12.0	12.0	12.0							otemoyan, mitsuyoshimosamu, おても☆Yan, 光吉猛修
530	https://maimaidx-eng.com/maimai-mobile/img/Music/a9db8ef3ca824a83.png	炭★坑★節	Kai/光吉猛修	1	2	1	1	1	0	4.0	4.0	4.0	4.0							sumianafushi, kaikyoshitakeshiosamu, 炭★坑★節, Kai/光吉猛修
530	https://maimaidx-eng.com/maimai-mobile/img/Music/a9db8ef3ca824a83.png	炭★坑★節	Kai/光吉猛修	1	2	1	2	1	0	6.0	6.0	6.0	6.0							sumianafushi, kaikyoshitakeshiosamu, 炭★坑★節, Kai/光吉猛修
